benchmark,trial_index,average_time,normalized_time,seed_time,proposal_kind,return_code,bw_scale,ipc_scale,mpki_scale,llc_mpki_scale,mem_bound_scale,queue_scale,dup_rate_scale,max_dup_scale,dtlb_mpki_scale,bias,score_margin,consecutive_votes_required,consecutive_votes_required_weak
bc_twitter,18,13.94366,1.030888979,13.52586,local-mutate,0,2515.177068,1.015725896,3.112802945,1.997576929,27.56848335,42.02741077,0.07056559651,1.771141036,0.4276998052,-0.02402717871,0.1769770209,1,3
bc_twitter,19,14.82025,1.095697427,13.52586,local-mutate,0,3020.343166,1.119115307,3.074008637,1.337520106,33.26071189,53.7686656,0.04424532144,1.826106653,0.8509500695,-0.02482380929,0.2045954124,1,3
bc_twitter,20,14.80696,1.094714865,13.52586,local-mutate,0,3513.56602,1.386564258,3.230165362,1.869468131,39.13345412,49.75837421,0.06497980087,1.426188626,0.8707769795,-0.02630992297,0.2060561968,1,3
bc_twitter,21,13.49741,0.9978966217,13.52586,local-mutate,0,3827.380024,0.8874752913,4.179440564,1.321654518,40.43893419,56.76870978,0.04515484679,1.313061626,0.8722478809,-0.02923308366,0.1975954556,1,3
bc_twitter,22,14.41175,1.06549602,13.52586,local-mutate,0,2670.166661,0.9103411549,2.788076578,1.335238036,32.3579075,37.44990108,0.05728329334,1.915941907,1.08795317,-0.02570330329,0.1592696492,2,3
bc_twitter,23,14.17455,1.047959243,13.52586,local-mutate,0,2166.275336,1.274226443,2.211447359,1.686405081,31.30611176,50.40011345,0.1058712704,1.98873146,1.112080431,-0.02457180978,0.1652104371,2,3
bc_twitter,24,13.86648,1.025182872,13.52586,local-mutate,0,2808.558049,0.7970113863,2.938527721,1.229436444,27.09195397,43.05788178,0.05814291816,1.69192204,1.095846562,-0.02680400293,0.1252277747,1,3
bc_twitter,25,13.08928,0.96772257,13.52586,global-random,0,7489.824989,4.010631521,16.87711254,10.4872483,23.36717535,250.7865681,1.232737118,13.29099065,4.480860631,0.4072573668,0.809379871,4,5
bc_twitter,26,13.35222,0.987162369,13.52586,local-mutate,0,2733.689752,1.078394428,3.158843691,1.876720367,33.52850883,51.67905555,0.04251887238,2.121076184,0.8786028478,-0.02192099404,0.2047422499,2,3
bc_twitter,27,14.08729,1.041507897,13.52586,global-random,0,3262.311458,0.4108315219,12.88800083,9.512887046,36.50080753,148.1351558,1.412802037,4.450363414,2.190073192,1.68810103,0.8293768129,2,3
bc_twitter,28,14.06013,1.039499891,13.52586,local-mutate,0,2824.051201,1.15132468,2.874443228,2.123099962,42.98193183,59.50058514,0.05982681838,1.833382023,0.7466925536,-0.02739036537,0.1512885212,2,3
bc_twitter,29,13.79209,1.019683037,13.52586,global-random,0,4538.768007,3.915351306,5.298127661,17.50672306,47.36689695,200.5173705,1.328116206,7.670423822,8.493265259,-0.3243045941,0.7814917028,1,3
bc_twitter,30,15.63555,1.155974555,13.52586,local-mutate,0,3706.880208,0.9438750418,3.9579458,2.126492499,45.39899147,49.00211377,0.078163686,1,1.028158804,-0.02416200141,0.1665741716,1,3
bc_twitter,31,12.22754,0.9040120185,13.52586,local-mutate,0,4167.44933,1.250749905,3.66025632,2.056815708,47.09285585,51.90634177,0.05209285245,1.53562515,0.5873692373,-0.02049861963,0.1397510128,1,3
bc_twitter,32,14.96675,1.106528531,13.52586,global-random,0,4862.124681,3.648749829,10.56985422,8.064775056,53.33216688,246.9125219,1.451568023,3.895434986,0.4776242559,-0.5630070114,0.4274272138,1,3
bc_twitter,33,13.4899,0.997341389,13.52586,global-random,0,6552.422722,0.7450653513,8.55038034,6.30373785,27.24970569,74.41582391,1.525524458,3.860435723,1.319495576,0.8671647065,0.980847723,3,4
bc_twitter,34,13.97334,1.033083294,13.52586,local-mutate,0,2574.510795,1.125018035,1.555090342,1.401745322,36.57694542,54.06240109,0.1060914888,2.250350214,1.098140354,-0.02364797721,0.1515235812,1,3
bc_twitter,35,13.68634,1.01186468,13.52586,local-mutate,0,2825.4356,1.302765743,2.65822698,2.220221501,30.43777305,39.79819415,0.09623959581,2.084024359,1.142727562,-0.02570121332,0.1564664941,2,3
bc_twitter,36,16.34586,1.208489516,13.52586,local-mutate,0,3204.673541,0.8768974437,3.640537926,1.880579244,30.61375473,63.60353299,0.1118682931,2.00034742,0.4550495275,-0.03057012844,0.1636178782,2,3
bc_twitter,37,15.25051,1.127507604,13.52586,local-mutate,0,2515.177068,1.015725896,3.112802945,1.997576929,27.56848335,42.02741077,0.07056559651,1.771141036,0.4276998052,-0.02402717871,0.1769770209,1,3
bc_twitter,38,15.08791,1.115486187,13.52586,local-mutate,0,3020.343166,1.119115307,3.074008637,1.337520106,33.26071189,53.7686656,0.04424532144,1.826106653,0.8509500695,-0.02482380929,0.2045954124,1,3
bc_twitter,39,15.31957,1.132613379,13.52586,local-mutate,0,3513.56602,1.386564258,3.230165362,1.869468131,39.13345412,49.75837421,0.06497980087,1.426188626,0.8707769795,-0.02630992297,0.2060561968,1,3
bc_twitter,40,15.67292,1.158737411,13.52586,local-mutate,0,3161.637046,1.088723055,3.219930483,1.790851227,41.02511146,42.20564895,0.06267447315,1.73792135,1.18290269,-0.02843415307,0.1859140024,1,3
bc_twitter,41,13.41413,0.9917395271,13.52586,local-mutate,1,3827.380024,0.8874752913,4.179440564,1.321654518,40.43893419,56.76870978,0.04515484679,1.313061626,0.8722478809,-0.02923308366,0.1975954556,1,4
bc_twitter,42,13.34743,0.9868082325,13.52586,local-mutate,1,2670.166661,1.050917756,2.929378907,1.510544866,33.19522634,46.13253957,0.07681388566,1.607412617,0.5949935294,-0.02997266149,0.1575904516,2,3
bc_twitter,43,14.28082,1.055816044,13.52586,rf-surrogate,1,4389.928638,4.299695483,15.50571032,0.1233220688,23.29818546,163.857928,0.4304889102,13.28137648,2.433107621,0.8103875815,1.301898947,2,3
bc_twitter,44,14.15006,1.046148637,13.52586,rf-surrogate,1,6425.990121,1.494201034,11.69576814,15.87422012,86.47818319,150.8196402,0.9217224812,13.70249501,2.129126941,0.08357496155,0.7095857336,2,7
bc_twitter,45,14.3436,1.060457524,13.52586,rf-surrogate,1,2615.192805,1.462362558,4.012480651,1.822811824,31.64401717,51.36051204,0.08286093327,2.208191359,0.8911491154,-0.01952255886,0.1788195506,1,4
bc_twitter,46,13.92085,1.029202579,13.52586,rf-surrogate,1,6981.902118,3.230668939,18.20224489,10.29611199,43.7874354,234.7619808,1.245798417,7.476407027,9.85328249,1.973056653,0.8621246586,2,5
bc_twitter,47,13.69518,1.012518243,13.52586,rf-surrogate,1,4101.187059,1.314340698,3.827460208,1.578801879,37.69340617,43.57110001,0.08215983893,1.696576923,0.7104948275,-0.01723667583,0.143765002,2,4
bc_twitter,48,15.5376,1.148732872,13.52586,rf-surrogate,1,3841.675086,1.122451549,3.737603034,1.452441043,37.06113566,46.58244302,0.1092116315,1.908448341,0.8996312751,-0.01944909221,0.1308765293,1,2
bc_twitter,49,13.50761,0.9986507327,13.52586,rf-surrogate,1,6905.06207,1.397836987,1.585852115,18.84075148,11.11051046,244.9071588,1.651920379,2.4637819,1.426903352,0.5340638145,0.1639369764,4,5
bc_twitter,50,13.42164,0.9922947598,13.52586,rf-surrogate,1,7225.372854,4.739460951,11.22304896,12.15697106,5.891399125,208.5395003,1.308935983,6.369469785,2.897612841,0.7600385208,0.5386321889,4,6
bc_twitter,51,15.33582,1.133814781,13.52586,rf-surrogate,1,4858.820605,1.142622563,17.7127123,10.10736557,26.98078578,246.7556888,0.9712018833,9.807774715,2.201884713,1.924039088,0.2598312975,3,8
bc_twitter,52,12.95099,0.9574984511,13.52586,rf-surrogate,1,1862.354025,1.066392116,4.520675257,1.593504465,34.75215127,59.09496661,0.08979491654,1.388345412,0.7823783677,-0.02187072154,0.1538180612,2,4
bfs_twitter,1,2.09407,1,2.09407,seed,0,2800,1.4,2.5,2,30,48,0.14,2.5,1,0,0.2,2,3
bfs_twitter,2,2.15127,1.027315228,2.09407,local-mutate,0,3464.486074,1.135113494,3.169658045,1.586643368,33.72454631,57.18284431,0.07950898409,1.776625492,0.9844614325,-2.089889094e-07,0.2222585519,1,3
bfs_twitter,3,2.1162,1.010567937,2.09407,local-mutate,0,2416.994172,1.164359774,2.114457479,1.602950352,26.98527476,37.72310258,0.1008648414,2.592346899,1.227916926,-6.300823305e-08,0.1791490674,3,4
bfs_twitter,4,2.16045,1.031699036,2.09407,local-mutate,0,1960.879423,1.629782422,1.677145974,2.024525623,26.10811677,50.76778831,0.1864189063,2.690834109,1.255148127,-1.621320065e-08,0.1858313613,3,4
bfs_twitter,5,2.11647,1.010696873,2.09407,local-mutate,0,2542.263947,1.019406837,2.228558557,1.475935772,22.59366808,43.37199418,0.102378475,2.289238958,1.236825792,-1.085297275e-07,0.1408582185,2,3
bfs_twitter,6,2.17514,1.038714083,2.09407,global-random,0,7489.824989,4.010631521,16.87711254,10.4872483,23.36717535,250.7865681,1.232737118,13.29099065,4.480860631,0.4072573668,0.809379871,4,5
bfs_twitter,7,2.41223,1.151933794,2.09407,local-mutate,0,2474.494306,1.379306082,2.395644624,2.25299871,27.96151213,52.05606044,0.07486754108,2.869901873,0.9916339577,9.34162478e-08,0.2302973814,3,4
bfs_twitter,8,2.14046,1.022153032,2.09407,global-random,0,3262.311458,0.4108315219,12.88800083,9.512887046,36.50080753,148.1351558,1.412802037,4.450363414,2.190073192,1.68810103,0.8293768129,2,3
bfs_twitter,9,2.24918,1.074071067,2.09407,local-mutate,0,2556.288112,1.472586554,2.179957333,2.548776877,35.84531046,59.93464903,0.1053434988,2.480640037,0.8427535762,-1.327798442e-07,0.1701717661,3,4
bfs_twitter,10,2.19896,1.050089061,2.09407,global-random,0,4538.768007,3.915351306,5.298127661,17.50672306,47.36689695,200.5173705,1.328116206,7.670423822,8.493265259,-0.3243045941,0.7814917028,1,3
bfs_twitter,11,2.2269,1.063431499,2.09407,local-mutate,0,3355.411476,1.207250847,3.001677989,2.552849611,37.86104706,49.35959006,0.1376311893,1,1.160430093,7.351921297e-10,0.1873653119,2,3
bfs_twitter,12,2.16052,1.031732464,2.09407,local-mutate,0,3772.311628,1.599755068,2.775912402,2.469202775,39.27366609,52.28500474,0.09172547513,2.077762944,0.6629335232,1.522412046e-07,0.1571941908,2,3
bfs_twitter,13,2.29868,1.097709246,2.09407,global-random,0,4862.124681,3.648749829,10.56985422,8.064775056,53.33216688,246.9125219,1.451568023,3.895434986,0.4776242559,-0.5630070114,0.4274272138,1,3
bfs_twitter,14,2.16673,1.03469798,2.09407,global-random,0,6552.422722,0.7450653513,8.55038034,6.30373785,27.24970569,74.41582391,1.525524458,3.860435723,1.319495576,0.8671647065,0.980847723,3,4
bfs_twitter,15,2.07596,0.9913517695,2.09407,local-mutate,0,3464.486074,1.135113494,3.169658045,1.586643368,33.72454631,57.18284431,0.07950898409,1.776625492,0.9844614325,-2.089889094e-07,0.2222585519,1,3
bfs_twitter,16,2.19576,1.048560936,2.09407,local-mutate,0,2990.586661,0.944057494,2.680842863,1.271655273,30.33553829,44.93988129,0.05728329334,1.842251834,1.208836856,-2.719971424e-07,0.1990870615,2,3
bfs_twitter,17,2.16557,1.034144035,2.09407,local-mutate,0,2426.228376,1.321420015,2.126391691,1.606100077,29.34947977,60.48013614,0.1058712704,1.912241789,1.235644923,-2.2520211e-07,0.2065130463,2,3
bfs_twitter,18,2.08543,0.9958740634,2.09407,local-mutate,0,3145.585015,0.8265303265,2.825507424,1.170891852,25.39870685,51.66945813,0.05814291816,1.626848116,1.217607291,-3.175186369e-07,0.1565347184,1,3
bfs_twitter,19,2.13091,1.017592535,2.09407,global-random,0,7489.824989,4.010631521,16.87711254,10.4872483,23.36717535,250.7865681,1.232737118,13.29099065,4.480860631,0.4072573668,0.809379871,4,5
bfs_twitter,20,2.15141,1.027382084,2.09407,local-mutate,0,3061.732522,1.118334962,3.037349703,1.787352731,31.43297703,62.01486666,0.04251887238,2.039496331,0.9762253865,-1.155726616e-07,0.2559278124,2,3
bfs_twitter,21,2.10742,1.006375145,2.09407,global-random,0,3262.311458,0.4108315219,12.88800083,9.512887046,36.50080753,148.1351558,1.412802037,4.450363414,2.190073192,1.68810103,0.8293768129,2,3
bfs_twitter,22,2.17696,1.039583204,2.09407,local-mutate,0,3162.937345,1.193966335,2.76388772,2.021999964,40.29556109,71.40070217,0.05982681838,1.76286733,0.8296583929,-3.417687536e-07,0.1891106515,2,3
bfs_twitter,23,2.21896,1.05963984,2.09407,global-random,0,4538.768007,3.915351306,5.298127661,17.50672306,47.36689695,200.5173705,1.328116206,7.670423822,8.493265259,-0.3243045941,0.7814917028,1,3
bfs_twitter,24,2.12492,1.014732077,2.09407,local-mutate,0,4151.705833,0.9788333767,3.805717115,2.025230952,42.5615545,58.80253653,0.078163686,1,1.142398671,-2.082537173e-07,0.2082177145,1,3
bfs_twitter,25,2.20117,1.051144422,2.09407,local-mutate,0,4667.54325,1.297073975,3.519477231,1.958872103,44.14955236,62.28761012,0.05209285245,1.476562645,0.6526324859,-5.674770479e-08,0.174688766,1,3
bfs_twitter,26,2.22465,1.062357037,2.09407,global-random,0,4862.124681,3.648749829,10.56985422,8.064775056,53.33216688,246.9125219,1.451568023,3.895434986,0.4776242559,-0.5630070114,0.4274272138,1,3
bfs_twitter,27,2.31663,1.10628107,2.09407,global-random,0,6552.422722,0.7450653513,8.55038034,6.30373785,27.24970569,74.41582391,1.525524458,3.860435723,1.319495576,0.8671647065,0.980847723,3,4
bfs_twitter,28,2.19648,1.048904764,2.09407,local-mutate,0,2883.45209,1.166685369,1.495279175,1.334995545,34.29088634,64.87488131,0.1060914888,2.163798282,1.220155949,-1.869952841e-07,0.1894044766,1,3
bfs_twitter,29,2.22092,1.060575816,2.09407,local-mutate,0,3164.487872,1.351016326,2.555987481,2.114496668,28.53541223,47.75783299,0.09623959581,2.003869576,1.269697292,-2.71910708e-07,0.1955831176,2,3
bfs_twitter,30,2.4451,1.167630499,2.09407,local-mutate,0,3589.234366,0.9093751268,3.500517236,1.791027851,28.70039506,76.32423959,0.1118682931,1.923410981,0.5056105861,-4.732738092e-07,0.2045223478,2,3
bfs_twitter,31,2.17645,1.039339659,2.09407,local-mutate,0,2816.998316,1.053345373,2.993079755,1.902454218,25.84545314,50.43289292,0.07056559651,1.703020227,0.4752220058,-2.026778722e-07,0.2212212761,1,3
bfs_twitter,32,2.37345,1.133414833,2.09407,local-mutate,0,3382.784346,1.160564022,2.955777535,1.273828673,31.1819174,64.52239872,0.04424532144,1.755871782,0.9455000772,-2.356240216e-07,0.2557442655,1,3
bfs_twitter,33,2.1394,1.021646841,2.09407,local-mutate,0,3935.193942,1.437918489,3.105928233,1.780445839,36.68761324,59.71004906,0.06497980087,1.371335217,0.9675299772,-2.970850352e-07,0.257570246,1,3
bfs_twitter,34,2.13161,1.017926812,2.09407,local-mutate,0,3541.033492,1.129046131,3.096087003,1.705572597,38.46104199,50.64677874,0.06267447315,1.671078221,1.314336322,-3.849365482e-07,0.232392503,1,3
bfs_twitter,35,2.05634,0.9819824552,2.09407,local-mutate,1,4286.665627,0.9203447465,4.01869285,1.258718588,37.9115008,68.12245174,0.04515484679,1.262559255,0.9691643121,-4.179778188e-07,0.2469943194,1,2
bfs_twitter,36,2.02081,0.9650154961,2.09407,local-mutate,1,3700.302085,0.8836377236,3.571203624,1.141283807,34.98418588,65.9497457,0.04362424295,1.098373166,0.6508313137,-6.575533541e-07,0.2189114098,2,3
bfs_twitter,37,2.08401,0.9951959581,2.09407,local-mutate,1,4096.020627,0.7238099349,3.840418397,0.9336920112,34.39256743,70.25575366,0.004502769399,1.149412882,0.4759108471,-7.508784778e-07,0.2454015445,3,4
bfs_twitter,38,2.07609,0.9914138496,2.09407,local-mutate,1,4790.202066,1.004578909,3.549087135,1.008186614,37.13272079,100.0383254,0.06428460166,1,0.6511515256,-6.806994278e-07,0.1958733012,2,3
bfs_twitter,39,2.13108,1.017673717,2.09407,rf-surrogate,1,4028.279484,0.7432648794,3.9534154,1.157715489,37.69733538,83.40715215,0.02403601313,1.043108349,0.9167195537,-9.919881946e-07,0.2468816282,1,3
bfs_twitter,40,1.93505,0.9240617553,2.09407,rf-surrogate,1,5051.976682,0.8968624686,3.301045351,0.8931580356,42.74592199,63.25193834,0.05371084989,1,0.590294025,-3.540772411e-07,0.2201623624,2,3
bfs_twitter,41,2.07491,0.9908503536,2.09407,rf-surrogate,1,5607.620409,0.7304621613,4.645139743,0.8833583826,55.23662554,54.94757637,0.06221761843,1,0.6507919267,-3.967733551e-07,0.154855775,2,4
bfs_twitter,42,1.89921,0.9069467592,2.09407,rf-surrogate,1,6446.185935,0.8905485378,2.963518574,1.030521442,37.97045033,63.46658906,0.05390801882,1.077546553,0.6395614059,-8.846490937e-08,0.218166231,3,4
bfs_twitter,43,1.94798,0.930236334,2.09407,rf-surrogate,1,8000,0.9119180567,2.62419993,0.9558579917,40.86873523,65.10909383,0.03960380979,1.092581347,0.5796736953,1.100205295e-07,0.2330719059,3,4
bfs_twitter,44,2.21488,1.057691481,2.09407,rf-surrogate,1,6263.502161,0.9859098441,3.305098761,0.7636952013,46.55223074,90.27212546,0.02509230566,1.066932512,0.5651685988,2.196699533e-07,0.2359540896,3,4
bfs_twitter,45,2.09033,0.9982140043,2.09407,rf-surrogate,1,8000,0.8066939976,2.584894356,0.9850861226,43.2460486,60.1167224,0.07236235324,1,0.6160594528,-3.855225997e-07,0.2215990603,3,4
bfs_twitter,46,2.23677,1.068144809,2.09407,rf-surrogate,1,6534.795033,0.9160469254,3.095004616,0.7527149557,31.53490138,50.62691688,0.04514981146,1.098017127,0.5619971497,-2.053839635e-07,0.1623697214,3,4
bfs_twitter,47,2.0929,0.9994412794,2.09407,rf-surrogate,1,8000,0.9020515083,2.401496082,0.9272650363,40.08407567,73.92884921,0.05483081509,1.06851537,0.9784225481,3.816058412e-08,0.1511989114,4,5
bfs_twitter,48,2.07951,0.9930470328,2.09407,rf-surrogate,1,7104.557572,0.8936036261,3.202086855,0.90424688,37.1316122,41.33087177,0.03535727928,1,0.4408030468,-6.964072795e-08,0.1877632548,2,3
bfs_twitter,49,2.27564,1.086706748,2.09407,rf-surrogate,1,6764.468977,0.8788694954,3.184386238,1.057466454,39.9943742,62.04056167,0.02860453382,1,0.417869213,-4.681776788e-08,0.2039974341,2,5
bfs_twitter,50,2.22829,1.064095279,2.09407,rf-surrogate,1,5990.234244,0.9514657591,3.496277462,0.9147813887,41.35843066,65.95872812,0.03496523961,1.156120824,0.6280310473,-9.696686412e-08,0.1674726631,3,5
bfs_twitter,51,2.11399,1.009512576,2.09407,rf-surrogate,1,6028.405277,0.7368123296,2.009826633,0.9484188826,36.81592151,63.36802245,0.05432616177,1,0.7026792908,-1.879641381e-07,0.2236568564,2,3
bfs_twitter,52,2.13564,1.019851294,2.09407,rf-surrogate,1,5711.868502,0.8870167187,3.482770314,0.8337695528,46.1743023,52.23673586,0.05140222149,1,1.065383889,-1.98737393e-07,0.1792813438,2,3
bfs_twitter,53,2.15106,1.027214945,2.09407,rf-surrogate,1,5022.993126,0.8958883902,3.267513223,0.7340652315,39.05933823,75.05663368,0.06053594572,1,0.6080524695,3.128211318e-08,0.2538679548,2,3
bfs_twitter,54,2.05934,0.9834150721,2.09407,rf-surrogate,1,4611.342484,0.8918728063,3.152089429,0.9978704292,43.36662189,70.02744579,0.03862093261,1.04022676,0.6071113767,9.167779782e-08,0.214236914,4,5
bfs_twitter,55,2.16189,1.032386692,2.09407,rf-surrogate,1,5793.86996,0.7093433854,2.614415754,0.930339015,34.09086853,64.39909359,0.04930722794,1.082751298,0.6472085394,4.188067771e-07,0.2298359028,3,4
bfs_twitter,56,2.08543,0.9958740634,2.09407,rf-surrogate,1,6496.253938,0.9033835683,3.147775309,0.944544699,36.37732738,62.19902241,0.04174770071,1,0.5758022307,2.841965953e-07,0.2161662064,2,4
bfs_twitter,57,2.16179,1.032338938,2.09407,rf-surrogate,1,5762.77422,0.9023092312,3.115205117,1.038215258,41.24023018,65.19712215,0.04309561877,1,0.4267395332,-1.049074123e-07,0.2477940084,4,5
bfs_twitter,58,2.03685,0.972675221,2.09407,rf-surrogate,1,6046.209682,0.7252459535,3.191063324,0.9689301478,41.59313687,66.87451805,0.06835276446,1.527129717,0.5952246479,-1.999850163e-07,0.2364787888,2,3
cc_twitter,1,2.27774,1,2.27774,seed,0,2800,1.4,2.5,2,30,48,0.14,2.5,1,0,0.2,2,3
cc_twitter,2,2.17028,0.9528216566,2.27774,local-mutate,0,3464.486074,1.135113494,3.169658045,1.586643368,33.72454631,57.18284431,0.07950898409,1.776625492,0.9844614325,-2.089889094e-07,0.2222585519,1,3
cc_twitter,3,2.17344,0.9542089966,2.27774,local-mutate,0,2990.586661,0.944057494,2.680842863,1.271655273,30.33553829,44.93988129,0.05728329334,1.842251834,1.208836856,-2.719971424e-07,0.1990870615,2,3
cc_twitter,4,1.8023,0.791266782,2.27774,local-mutate,0,2426.228376,1.321420015,2.126391691,1.606100077,29.34947977,60.48013614,0.1058712704,1.912241789,1.235644923,-2.2520211e-07,0.2065130463,2,3
cc_twitter,5,2.08272,0.9143800434,2.27774,local-mutate,0,2202.897474,0.9621889984,1.89551536,1.185250278,22.10374681,54.64883568,0.07742099437,1.75103136,1.528277511,-3.337318376e-07,0.1454452991,2,3
cc_twitter,6,2.07501,0.9109951092,2.27774,global-random,0,7489.824989,4.010631521,16.87711254,10.4872483,23.36717535,250.7865681,1.232737118,13.29099065,4.480860631,0.4072573668,0.809379871,4,5
cc_twitter,7,2.24623,0.986166112,2.27774,local-mutate,0,2144.174393,1.301887617,2.03763153,1.809270701,27.35519449,65.5907838,0.05661658347,2.195178517,1.225307466,-1.317858622e-07,0.2377970689,3,4
cc_twitter,8,2.30172,1.010527979,2.27774,global-random,0,3262.311458,0.4108315219,12.88800083,9.512887046,36.50080753,148.1351558,1.412802037,4.450363414,2.190073192,1.68810103,0.8293768129,2,3
cc_twitter,9,2.2677,0.995592122,2.27774,local-mutate,0,2215.049555,1.38993239,1.854177264,2.046795368,35.06804048,75.51782777,0.07966321464,1.897433417,1.041344178,-3.579819542e-07,0.1757134491,3,4
cc_twitter,10,2.32285,1.019804719,2.27774,global-random,0,4538.768007,3.915351306,5.298127661,17.50672306,47.36689695,200.5173705,1.328116206,7.670423822,8.493265259,-0.3243045941,0.7814917028,1,3
cc_twitter,11,2.25025,0.9879310193,2.27774,local-mutate,0,2907.498049,1.139489594,2.553097255,2.050065978,37.04006783,62.19322347,0.1040799204,1,1.433879553,-2.244669179e-07,0.1934669067,2,3
cc_twitter,12,2.07566,0.9112804798,2.27774,local-mutate,0,3268.746255,1.509963118,2.361070827,1.982893383,38.42205562,65.87925427,0.069364947,1.589274051,0.8191504426,-7.296090543e-08,0.162313256,2,3
cc_twitter,13,2.20259,0.9670067699,2.27774,global-random,0,4862.124681,3.648749829,10.56985422,8.064775056,53.33216688,246.9125219,1.451568023,3.895434986,0.4776242559,-0.5630070114,0.4274272138,1,3
cc_twitter,14,1.97254,0.8660075338,2.27774,global-random,0,6552.422722,0.7450653513,8.55038034,6.30373785,27.24970569,74.41582391,1.525524458,3.860435723,1.319495576,0.8671647065,0.980847723,3,4
cc_twitter,15,2.10978,0.9262602404,2.27774,local-mutate,0,2019.322096,1.358173791,1.003120579,1.351366344,29.84234882,68.61571335,0.1412675665,2.328968889,1.531476454,-2.032084848e-07,0.1759864586,1,3
cc_twitter,16,2.09587,0.9201533099,2.27774,local-mutate,0,2216.135411,1.572759043,1.714705645,2.140426342,24.83352916,50.5116574,0.1281491442,2.156832242,1.593658178,-2.881239086e-07,0.181727385,3,4
cc_twitter,17,2.20465,0.9679111751,2.27774,local-mutate,0,2513.591361,1.058631141,2.348351356,1.812990889,24.97710885,80.72526747,0.1489597489,2.070231949,0.6346161803,-4.894870098e-07,0.1900333315,3,4
